gender,age,age_o,race,race_o,same_race_i,same_religion_i,field,attractive_o_i,sincere_o_i,intelligence_o_i,funny_o_i,ambitious_o_i,shared_interests_o_i,attractive_o,sincere_o,intelligence_o,funny_o,ambitious_o,shared_interests_o,attractive_i,sincere_i,intelligence_i,funny_i,ambitious_i,shared_interests_i,attractive,sincere,intelligence,funny,ambitious,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambitious_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match
male,25,26,asian/pacific islander/asian-american,european/caucasian-american,5,1,electrical engineering,40,5,30,15,5,5,1,8,8,2,8,2,15,30,20,20,10,5,10,10,6,10,10,5,8,8,3,8,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.51,4,0,0,0,0
male,25,28,asian/pacific islander/asian-american,other,5,1,electrical engineering,25,15,25,15,10,10,6,7,7,5,5,3,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,10,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.12,5,0,1,0,0
male,25,26,asian/pacific islander/asian-american,european/caucasian-american,5,1,electrical engineering,10,30,20,15,15,10,6,8,8,8,8,6,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.36,3,0,0,0,0
male,25,22,asian/pacific islander/asian-american,european/caucasian-american,5,1,electrical engineering,10,20,15,20,15,20,5,9,9,6,7,5,15,30,20,20,10,5,10,10,6,10,10,5,5,5,1,10,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.33,1,0,0,0,0
male,25,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,5,1,electrical engineering,10,25,20,20,5,20,4,5,7,4,7,6,15,30,20,20,10,5,10,10,6,10,10,5,10,5,1,1,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.17,4,0,0,1,0
male,25,25,asian/pacific islander/asian-american,asian/pacific islander/asian-american,5,1,electrical engineering,15,20,25,20,10,10,5,9,9,7,7,5,15,30,20,20,10,5,10,10,6,10,10,5,10,10,10,10,3,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,-0.15,4,0,1,1,1
male,25,24,asian/pacific islander/asian-american,european/caucasian-american,5,1,electrical engineering,10,15,30,20,15,10,6,9,9,5,8,7,15,30,20,20,10,5,10,10,6,10,10,5,10,8,5,5,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0,3,0,0,0,0
male,25,26,asian/pacific islander/asian-american,latino/hispanic american,5,1,electrical engineering,10,10,30,20,10,15,4,3,9,4,9,5,15,30,20,20,10,5,10,10,6,10,10,5,10,10,10,10,5,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.05,5,0,0,1,0
male,25,24,asian/pacific islander/asian-american,other,5,1,electrical engineering,50,20,10,5,10,5,4,8,9,3,8,2,15,30,20,20,10,5,10,10,6,10,10,5,5,5,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.18,1,0,0,0,0
male,25,29,asian/pacific islander/asian-american,latino/hispanic american,5,1,electrical engineering,40,10,30,10,10,,1,5,8,1,8,1,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.34,3,0,0,0,0
male,25,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,5,1,electrical engineering,10,25,25,10,10,20,4,6,5,5,6,5,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,10,8,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.42,3,0,0,1,0
male,25,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,5,1,electrical engineering,20,20,10,15,5,30,6,7,8,7,7,5,15,30,20,20,10,5,10,10,6,10,10,5,10,10,5,5,1,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,0.35,3,0,0,1,0
male,26,28,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,10,20,30,10,10,20,,,,,,,25,20,20,20,5,10,7,9,7,8,8,6,7,8,6,8,8,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.03,8,0,1,0,0
male,26,26,asian/pacific islander/asian-american,latino/hispanic american,8,3,electrical engineering,25,25,25,12,3,10,2,8,6,2,3,2,25,20,20,20,5,10,7,9,7,8,8,6,7,7,7,5,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.04,6,0,0,0,0
male,26,23,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,20,10,10,30,15,15,5,3,6,5,2,2,25,20,20,20,5,10,7,9,7,8,8,7,6,7,6,5,8,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.45,7,0,0,1,0
male,26,,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,20,20,20,20,5,15,5,8,8,5,8,4,25,20,20,20,5,10,7,9,7,8,8,7,7,7,6,5,4,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.24,5,0,0,0,0
male,26,23,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,20,20,20,20,5,15,3,9,8,2,5,2,25,20,20,20,5,10,7,9,7,8,8,,,,,,,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0,,,0,0,0
male,26,23,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,20,20,20,15,5,20,4,9,6,3,4,2,25,20,20,20,5,10,7,9,7,8,8,6,8,8,8,5,6,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.04,7,0,1,0,0
male,26,23,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,20,20,20,15,10,15,4,7,9,6,8,3,25,20,20,20,5,10,7,9,7,8,8,6,6,5,6,4,2,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.07,5,0,0,0,0
male,26,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,58,5,8,10,7,12,3,8,7,3,6,6,25,20,20,20,5,10,7,9,7,8,8,7,4,7,3,5,3,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.22,4,0,0,0,0
male,26,30,asian/pacific islander/asian-american,latino/hispanic american,8,3,electrical engineering,15,20,20,20,5,10,5,8,7,5,6,3,25,20,20,20,5,10,7,9,7,8,8,8,8,7,8,8,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0,8,0,0,0,0
male,26,23,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,20,25,25,30,5,5,4,6,6,5,6,,25,20,20,20,5,10,7,9,7,8,8,8,8,7,7,7,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0,7,0,1,0,0
male,26,26,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,40,5,30,15,5,5,2,8,8,2,8,2,25,20,20,20,5,10,7,9,7,8,8,7,8,7,7,8,9,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.03,8,0,1,0,0
male,26,28,asian/pacific islander/asian-american,other,8,3,electrical engineering,25,15,25,15,10,10,4,6,6,4,6,7,25,20,20,20,5,10,7,9,7,8,8,7,7,7,7,7,7,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.05,8,0,1,0,0
male,26,26,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,10,30,20,15,15,10,7,9,8,5,9,3,25,20,20,20,5,10,7,9,7,8,8,7,7,7,6,6,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.16,6,0,1,0,0
male,26,22,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,10,20,15,20,15,20,2,9,9,3,9,3,25,20,20,20,5,10,7,9,7,8,8,8,8,8,7,8,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.19,7,0,1,0,0
male,26,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,10,25,20,20,5,20,1,9,9,1,6,8,25,20,20,20,5,10,7,9,7,8,8,6,8,9,7,8,9,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.48,8,0,1,1,1
male,26,25,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,15,20,25,20,10,10,3,9,9,5,7,3,25,20,20,20,5,10,7,9,7,8,8,7,9,8,8,6,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.27,8,0,1,1,1
male,26,24,asian/pacific islander/asian-american,european/caucasian-american,8,3,electrical engineering,10,15,30,20,15,10,6,9,8,4,9,6,25,20,20,20,5,10,7,9,7,8,8,6,7,6,7,,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.13,6,0,0,0,0
male,26,26,asian/pacific islander/asian-american,latino/hispanic american,8,3,electrical engineering,10,10,30,20,10,15,3,7,7,1,1,3,25,20,20,20,5,10,7,9,7,8,8,6,7,8,7,6,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.02,7,0,1,0,0
male,26,24,asian/pacific islander/asian-american,other,8,3,electrical engineering,50,20,10,5,10,5,4,7,8,3,8,2,25,20,20,20,5,10,7,9,7,8,8,7,6,7,6,5,5,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.16,7,0,1,0,0
male,26,29,asian/pacific islander/asian-american,latino/hispanic american,8,3,electrical engineering,40,10,30,10,10,,1,5,8,1,9,1,25,20,20,20,5,10,7,9,7,8,8,4,7,7,7,6,6,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.12,7,0,1,0,0
male,26,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,10,25,25,10,10,20,5,7,5,4,5,4,25,20,20,20,5,10,7,9,7,8,8,6,8,9,8,8,8,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,-0.15,8,0,1,1,1
male,26,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,8,3,electrical engineering,20,20,10,15,5,30,6,8,7,7,8,5,25,20,20,20,5,10,7,9,7,8,8,7,8,8,7,8,9,7,8,6,8,6,4,4,8,6,9,7,6,8,6,7,5,2,0.03,7,0,1,0,0
male,26,28,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,10,20,30,10,10,20,2,2,2,2,3,2,25,25,25,13,12,0,8,9,8,9,9,6,,7,5,5,6,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.37,5,0,0,0,0
male,26,26,european/caucasian-american,latino/hispanic american,1,1,engineering,25,25,25,12,3,10,9,10,8,9,7,8,25,25,25,13,12,0,8,9,8,9,9,9,9,10,9,9,7,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.69,10,1,1,1,1
male,26,23,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,20,10,10,30,15,15,6,4,7,6,6,6,25,25,25,13,12,0,8,9,8,9,9,6,8,8,5,,5,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.6,6,0,0,1,0
male,26,,european/caucasian-american,european/caucasian-american,1,1,engineering,20,20,20,20,5,15,8,6,8,6,8,4,25,25,25,13,12,0,8,9,8,9,9,8,7,8,8,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.35,7,0,1,0,0
male,26,23,european/caucasian-american,european/caucasian-american,1,1,engineering,20,20,20,20,5,15,6,6,6,6,6,4,25,25,25,13,12,0,8,9,8,9,9,7,8,8,8,6,5,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.12,7,0,1,1,1
male,26,23,european/caucasian-american,european/caucasian-american,1,1,engineering,20,20,20,15,5,20,8,9,9,6,5,5,25,25,25,13,12,0,8,9,8,9,9,5,7,7,6,9,3,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.24,5,0,0,1,0
male,26,23,european/caucasian-american,european/caucasian-american,1,1,engineering,20,20,20,15,10,15,4,5,7,5,6,3,25,25,25,13,12,0,8,9,8,9,9,7,7,6,6,,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.6,6,0,0,0,0
male,26,27,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,58,5,8,10,7,12,6,7,7,7,6,8,25,25,25,13,12,0,8,9,8,9,9,7,8,5,5,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.03,3,0,0,0,0
male,26,30,european/caucasian-american,latino/hispanic american,1,1,engineering,15,20,20,20,5,10,,,,,,,25,25,25,13,12,0,8,9,8,9,9,,,,,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.3,,,0,0,0
male,26,23,european/caucasian-american,european/caucasian-american,1,1,engineering,20,25,25,30,5,5,6,6,7,6,6,,25,25,25,13,12,0,8,9,8,9,9,8,8,7,7,,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,-0.06,8,0,1,0,0
male,26,26,european/caucasian-american,european/caucasian-american,1,1,engineering,40,5,30,15,5,5,4,5,5,2,1,4,25,25,25,13,12,0,8,9,8,9,9,8,7,8,8,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.59,7,0,1,0,0
male,26,28,european/caucasian-american,other,1,1,engineering,25,15,25,15,10,10,6,5,5,6,6,3,25,25,25,13,12,0,8,9,8,9,9,7,7,7,6,7,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,-0.11,7,0,0,0,0
male,26,26,european/caucasian-american,european/caucasian-american,1,1,engineering,10,30,20,15,15,10,8,7,8,8,8,5,25,25,25,13,12,0,8,9,8,9,9,7,7,7,6,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.55,7,0,0,0,0
male,26,22,european/caucasian-american,european/caucasian-american,1,1,engineering,10,20,15,20,15,20,5,8,9,7,8,7,25,25,25,13,12,0,8,9,8,9,9,6,9,9,8,10,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.12,7,0,0,1,0
male,26,27,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,10,25,20,20,5,20,7,5,7,5,7,5,25,25,25,13,12,0,8,9,8,9,9,5,8,7,5,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.28,6,0,0,1,0
male,26,25,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,15,20,25,20,10,10,5,8,7,7,6,5,25,25,25,13,12,0,8,9,8,9,9,8,,8,8,,7,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.21,8,0,0,1,0
male,26,24,european/caucasian-american,european/caucasian-american,1,1,engineering,10,15,30,20,15,10,6,7,7,4,8,6,25,25,25,13,12,0,8,9,8,9,9,6,,5,5,,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.11,5,0,0,0,0
male,26,26,european/caucasian-american,latino/hispanic american,1,1,engineering,10,10,30,20,10,15,6,7,6,2,5,2,25,25,25,13,12,0,8,9,8,9,9,5,7,7,7,6,5,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.35,7,0,0,0,0
male,26,24,european/caucasian-american,other,1,1,engineering,50,20,10,5,10,5,3,3,5,3,6,2,25,25,25,13,12,0,8,9,8,9,9,6,8,8,7,7,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.34,6,0,0,0,0
male,26,29,european/caucasian-american,latino/hispanic american,1,1,engineering,40,10,30,10,10,,3,2,2,3,2,1,25,25,25,13,12,0,8,9,8,9,9,6,8,7,8,,,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.18,7,0,0,0,0
male,26,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,10,25,25,10,10,20,7,6,5,5,5,4,25,25,25,13,12,0,8,9,8,9,9,4,10,9,7,6,4,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.78,7,0,0,0,0
male,26,22,european/caucasian-american,asian/pacific islander/asian-american,1,1,engineering,20,20,10,15,5,30,5,7,5,4,6,3,25,25,25,13,12,0,8,9,8,9,9,4,10,9,5,,2,7,3,5,7,5,5,7,2,5,3,1,5,7,6,7,2,2,0.32,7,0,0,0,0
male,24,28,other,asian/pacific islander/asian-american,1,1,electrical engineering,10,20,30,10,10,20,8,5,7,6,7,3,30,30,30,5,2,3,7,9,8,9,5,6,5,4,6,6,6,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.11,6,0,1,0,0
male,24,26,other,latino/hispanic american,1,1,electrical engineering,25,25,25,12,3,10,6,7,9,4,4,,30,30,30,5,2,3,7,9,8,9,5,8,9,8,9,8,9,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.5,8,0,1,0,0
male,24,23,other,asian/pacific islander/asian-american,1,1,electrical engineering,20,10,10,30,15,15,5,5,8,7,6,6,30,30,30,5,2,3,7,9,8,9,5,8,9,8,8,9,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.28,8,1,1,1,1
male,24,,other,european/caucasian-american,1,1,electrical engineering,20,20,20,20,5,15,6,7,8,5,8,4,30,30,30,5,2,3,7,9,8,9,5,7,7,6,7,8,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.23,7,0,1,0,0
male,24,23,other,european/caucasian-american,1,1,electrical engineering,20,20,20,20,5,15,4,6,6,5,5,5,30,30,30,5,2,3,7,9,8,9,5,8,8,9,8,8,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.11,8,0,1,0,0
male,24,23,other,european/caucasian-american,1,1,electrical engineering,20,20,20,15,5,20,8,9,7,6,6,4,30,30,30,5,2,3,7,9,8,9,5,7,7,8,7,8,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.06,8,0,1,0,0
male,24,23,other,european/caucasian-american,1,1,electrical engineering,20,20,20,15,10,15,4,5,6,7,6,,30,30,30,5,2,3,7,9,8,9,5,7,8,7,7,8,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.26,8,0,1,0,0
male,24,27,other,asian/pacific islander/asian-american,1,1,electrical engineering,58,5,8,10,7,12,5,8,7,5,6,6,30,30,30,5,2,3,7,9,8,9,5,7,8,8,8,7,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.12,9,0,1,0,0
male,24,30,other,latino/hispanic american,1,1,electrical engineering,15,20,20,20,5,10,3,4,5,6,5,4,30,30,30,5,2,3,7,9,8,9,5,7,7,7,7,7,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.01,7,0,1,0,0
male,24,23,other,european/caucasian-american,1,1,electrical engineering,20,25,25,30,5,5,5,5,6,4,6,,30,30,30,5,2,3,7,9,8,9,5,8,9,8,9,9,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.23,8,0,1,0,0
male,24,26,other,european/caucasian-american,1,1,electrical engineering,40,5,30,15,5,5,6,7,7,6,7,2,30,30,30,5,2,3,7,9,8,9,5,7,8,7,6,6,6,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.13,7,0,1,0,0
male,24,28,other,other,1,1,electrical engineering,25,15,25,15,10,10,5,6,8,4,6,4,30,30,30,5,2,3,7,9,8,9,5,7,8,7,8,7,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.09,8,0,1,0,0
male,24,26,other,european/caucasian-american,1,1,electrical engineering,10,30,20,15,15,10,7,7,8,8,8,7,30,30,30,5,2,3,7,9,8,9,5,9,9,8,9,9,9,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.25,7,0,1,1,1
male,24,22,other,european/caucasian-american,1,1,electrical engineering,10,20,15,20,15,20,6,9,8,6,8,5,30,30,30,5,2,3,7,9,8,9,5,7,8,8,8,7,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.14,6,,1,0,0
male,24,27,other,asian/pacific islander/asian-american,1,1,electrical engineering,10,25,20,20,5,20,7,6,7,5,7,6,30,30,30,5,2,3,7,9,8,9,5,5,5,5,5,5,4,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.14,5,0,0,1,0
male,24,25,other,asian/pacific islander/asian-american,1,1,electrical engineering,15,20,25,20,10,10,5,7,8,7,8,6,30,30,30,5,2,3,7,9,8,9,5,9,8,9,9,9,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.17,8,0,1,1,1
male,24,24,other,european/caucasian-american,1,1,electrical engineering,10,15,30,20,15,10,7,8,8,7,9,6,30,30,30,5,2,3,7,9,8,9,5,5,5,7,5,5,4,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,-0.4,5,0,0,0,0
male,24,26,other,latino/hispanic american,1,1,electrical engineering,10,10,30,20,10,15,6,5,3,7,8,8,30,30,30,5,2,3,7,9,8,9,5,7,8,7,8,7,8,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.36,8,0,1,1,1
male,24,24,other,other,1,1,electrical engineering,50,20,10,5,10,5,4,6,8,3,5,2,30,30,30,5,2,3,7,9,8,9,5,5,6,5,7,5,6,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.38,6,0,0,0,0
male,24,29,other,latino/hispanic american,1,1,electrical engineering,40,10,30,10,10,,2,2,1,2,2,1,30,30,30,5,2,3,7,9,8,9,5,7,6,7,6,7,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.11,7,0,1,0,0
male,24,22,other,asian/pacific islander/asian-american,1,1,electrical engineering,10,25,25,10,10,20,4,6,4,5,4,,30,30,30,5,2,3,7,9,8,9,5,6,6,6,6,6,6,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.43,6,0,1,1,1
male,24,22,other,asian/pacific islander/asian-american,1,1,electrical engineering,20,20,10,15,5,30,7,8,8,9,8,8,30,30,30,5,2,3,7,9,8,9,5,6,6,6,7,5,7,7,9,3,9,9,8,6,7,7,7,3,6,7,8,7,4,1,0.26,8,0,1,1,1
male,23,28,european/caucasian-american,asian/pacific islander/asian-american,5,6,biochemistry,10,20,30,10,10,20,3,7,6,6,5,4,23,14,19,16,10,18,6,7,6,7,5,6,8,8,6,7,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.39,7,0,1,1,1
male,23,26,european/caucasian-american,latino/hispanic american,5,6,biochemistry,25,25,25,12,3,10,8,7,6,7,6,6,23,14,19,16,10,18,6,7,6,7,5,8,7,7,8,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.24,6,0,1,0,0
male,23,23,european/caucasian-american,asian/pacific islander/asian-american,5,6,biochemistry,20,10,10,30,15,15,6,4,6,6,5,5,23,14,19,16,10,18,6,7,6,7,5,7,7,8,7,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.24,6,0,1,1,1
male,23,,european/caucasian-american,european/caucasian-american,5,6,biochemistry,20,20,20,20,5,15,5,8,9,5,8,4,23,14,19,16,10,18,6,7,6,7,5,8,8,8,7,8,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.46,8,0,1,0,0
male,23,23,european/caucasian-american,european/caucasian-american,5,6,biochemistry,20,20,20,20,5,15,6,6,6,6,6,6,23,14,19,16,10,18,6,7,6,7,5,8,8,7,7,7,7,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.52,8,0,1,1,1
male,23,23,european/caucasian-american,european/caucasian-american,5,6,biochemistry,20,20,20,15,5,20,9,8,7,8,3,3,23,14,19,16,10,18,6,7,6,7,5,6,8,7,6,9,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.38,6,0,0,1,0
male,23,23,european/caucasian-american,european/caucasian-american,5,6,biochemistry,20,20,20,15,10,15,7,6,8,8,8,7,23,14,19,16,10,18,6,7,6,7,5,9,8,8,8,7,8,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,-0.19,9,0,1,1,1
male,23,27,european/caucasian-american,asian/pacific islander/asian-american,5,6,biochemistry,58,5,8,10,7,12,10,10,10,9,5,6,23,14,19,16,10,18,6,7,6,7,5,9,7,9,8,8,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.46,10,1,1,1,1
male,23,30,european/caucasian-american,latino/hispanic american,5,6,biochemistry,15,20,20,20,5,10,2,4,8,6,8,5,23,14,19,16,10,18,6,7,6,7,5,8,8,8,7,7,7,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.18,8,0,1,0,0
male,23,23,european/caucasian-american,european/caucasian-american,5,6,biochemistry,20,25,25,30,5,5,6,7,7,7,,5,23,14,19,16,10,18,6,7,6,7,5,8,7,8,7,6,7,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.61,8,0,1,1,1
male,23,26,european/caucasian-american,european/caucasian-american,5,6,biochemistry,40,5,30,15,5,5,4,4,8,4,8,4,23,14,19,16,10,18,6,7,6,7,5,7,8,7,6,7,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,-0.04,6,0,1,0,0
male,23,28,european/caucasian-american,other,5,6,biochemistry,25,15,25,15,10,10,5,6,6,4,6,5,23,14,19,16,10,18,6,7,6,7,5,5,6,7,5,8,5,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.15,5,0,0,1,0
male,23,26,european/caucasian-american,european/caucasian-american,5,6,biochemistry,10,30,20,15,15,10,8,8,9,9,9,6,23,14,19,16,10,18,6,7,6,7,5,6,7,7,5,7,5,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,-0.18,6,0,1,1,1
male,23,22,european/caucasian-american,european/caucasian-american,5,6,biochemistry,10,20,15,20,15,20,8,9,9,8,6,3,23,14,19,16,10,18,6,7,6,7,5,7,7,7,7,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.46,7,0,1,0,0
male,23,27,european/caucasian-american,asian/pacific islander/asian-american,5,6,biochemistry,10,25,20,20,5,20,2,3,10,4,7,8,23,14,19,16,10,18,6,7,6,7,5,6,5,6,7,6,4,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.52,5,0,0,1,0
male,23,25,european/caucasian-american,asian/pacific islander/asian-american,5,6,biochemistry,15,20,25,20,10,10,7,9,8,9,7,7,23,14,19,16,10,18,6,7,6,7,5,7,8,7,7,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.3,7,0,1,1,1
male,23,24,european/caucasian-american,european/caucasian-american,5,6,biochemistry,10,15,30,20,15,10,7,5,9,9,8,7,23,14,19,16,10,18,6,7,6,7,5,6,8,6,7,6,6,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.26,6,0,0,1,0
male,23,26,european/caucasian-american,latino/hispanic american,5,6,biochemistry,10,10,30,20,10,15,6,3,9,5,9,5,23,14,19,16,10,18,6,7,6,7,5,5,7,5,7,6,5,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.62,5,0,0,1,0
male,23,24,european/caucasian-american,other,5,6,biochemistry,50,20,10,5,10,5,7,7,9,7,8,4,23,14,19,16,10,18,6,7,6,7,5,5,7,6,6,7,4,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.35,5,0,0,0,0
