"State","AreaName","edu.total","edu.males","edu.females","m_no_school","m_hs","m_bs","m_ms","m_phd","f_no_school","f_hs","f_bs","f_ms","f_phd","year","cause","amt_death","AADR"
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2010,"Pneumonitis due to solids and liquids",268,6.1
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2010,"Septicemia",343,7.53
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Unintentional Injuries",2330,46.47
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"All Causes",32563,677.8
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Alzheimers disease",1307,29.04
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Homicide",191,3.71
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Stroke",1606,34.61
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Chronic liver disease and cirrhosis",671,12.27
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"CLRD",2151,46.38
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Diabetes",790,16.41
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Diseases of Heart",6177,129.77
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Essential hypertension and hypertensive renal disease",237,5
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Influenza and pneumonia",618,13.06
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Suicide",913,17.49
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Cancer",7051,143.85
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Kidney Disease",450,9.51
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Parkinsons disease",356,8.11
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Pneumonitis due to solids and liquids",282,6.2
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2011,"Septicemia",411,8.71
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Unintentional Injuries",2403,47.05
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"All Causes",33133,665.6
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Alzheimers disease",1322,28.42
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Homicide",205,3.95
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Stroke",1576,32.62
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Chronic liver disease and cirrhosis",661,11.72
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"CLRD",2239,46.66
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Diabetes",797,15.88
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Diseases of Heart",6311,127.3
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Essential hypertension and hypertensive renal disease",266,5.49
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Influenza and pneumonia",525,10.97
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Suicide",1052,19.68
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Cancer",7306,143.09
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Kidney Disease",428,8.92
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Parkinsons disease",387,8.48
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Pneumonitis due to solids and liquids",256,5.45
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2012,"Septicemia",376,7.62
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Unintentional Injuries",2422,46.42
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"All Causes",33712,655.4
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Alzheimers disease",1316,27.17
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Homicide",184,3.52
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Stroke",1588,31.99
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Chronic liver disease and cirrhosis",712,12.62
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"CLRD",2297,45.93
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Diabetes",788,14.98
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Diseases of Heart",6456,125.7
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Essential hypertension and hypertensive renal disease",260,5.17
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Influenza and pneumonia",606,11.96
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Suicide",1007,18.56
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Cancer",7357,139.15
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Kidney Disease",450,8.99
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Parkinsons disease",372,7.84
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Pneumonitis due to solids and liquids",290,5.78
"CO","Colorado",3520177,1744096,1776081,16043,385963,417385,168401,33479,15734,381362,430592,192452,23572,2013,"Septicemia",392,7.6
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Unintentional Injuries",1955,35.62
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"All Causes",46672,831.5
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Alzheimers disease",1170,19.94
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Homicide",202,3.79
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Stroke",3869,67.48
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Chronic liver disease and cirrhosis",408,7.6
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"CLRD",2270,40.46
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Diabetes",1273,22.89
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Diseases of Heart",13827,243.73
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Essential hypertension and hypertensive renal disease",245,4.28
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Influenza and pneumonia",1425,24.6
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Suicide",593,11.05
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Cancer",10755,195.54
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Kidney Disease",677,11.88
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Parkinsons disease",340,5.95
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Pneumonitis due to solids and liquids",359,6.22
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,1999,"Septicemia",382,6.78
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Unintentional Injuries",2159,38.92
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"All Causes",46461,820.1
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Alzheimers disease",1177,19.89
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Homicide",174,3.21
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Stroke",3598,62.18
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Chronic liver disease and cirrhosis",444,8.19
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"CLRD",2316,41.05
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Diabetes",1309,23.25
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Diseases of Heart",13601,237.33
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Essential hypertension and hypertensive renal disease",300,5.16
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Influenza and pneumonia",1258,21.51
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Suicide",590,10.92
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Cancer",10638,191.68
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Kidney Disease",751,13.13
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Parkinsons disease",317,5.48
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Pneumonitis due to solids and liquids",332,5.69
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2000,"Septicemia",413,7.21
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Unintentional Injuries",2100,37.48
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"All Causes",46628,812.5
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Alzheimers disease",1269,21.1
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Homicide",214,3.94
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Stroke",3658,62.38
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Chronic liver disease and cirrhosis",431,7.79
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"CLRD",2375,41.56
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Diabetes",1337,23.45
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Diseases of Heart",13023,224.32
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Essential hypertension and hypertensive renal disease",303,5.17
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Influenza and pneumonia",1236,20.78
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Suicide",639,11.7
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Cancer",10777,191.59
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Kidney Disease",791,13.54
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Parkinsons disease",383,6.61
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Pneumonitis due to solids and liquids",312,5.3
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2001,"Septicemia",416,7.2
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Unintentional Injuries",2274,40.06
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"All Causes",46981,806.1
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Alzheimers disease",1344,22.02
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Homicide",191,3.53
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Stroke",3479,58.4
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Chronic liver disease and cirrhosis",437,7.76
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"CLRD",2335,40.24
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Diabetes",1353,23.38
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Diseases of Heart",12923,218.75
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Essential hypertension and hypertensive renal disease",396,6.61
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Influenza and pneumonia",1291,21.4
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Suicide",627,11.34
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Cancer",10828,189.64
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Kidney Disease",852,14.46
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Parkinsons disease",404,6.83
"WI","Wisconsin",3873119,1896597,1976522,16955,627785,332702,114315,24719,16079,611738,381156,147250,16668,2002,"Pneumonitis due to solids and liquids",316,5.29
